source	target	interaction	weight
TNF	TAB2	interacts_with	0.999
TNF	ELAVL1	interacts_with	0.747
HYOU1	HSP90B1	interacts_with	0.999
HYOU1	HSPA8	interacts_with	0.746
HSP90B1	HSPA8	interacts_with	0.884
GPX6	GPX2	interacts_with	0.912
GPX6	GPX5	interacts_with	0.902
GPX6	GPX8	interacts_with	0.928
GPX6	GSR	interacts_with	0.997
GPX6	GPX7	interacts_with	0.921
GPX6	GPX3	interacts_with	0.902
GPX6	XDH	interacts_with	0.884
GPX2	GPX5	interacts_with	0.91
GPX2	GPX8	interacts_with	0.93
GPX2	GSR	interacts_with	0.997
GPX2	GPX7	interacts_with	0.935
GPX2	GPX3	interacts_with	0.913
GPX2	XDH	interacts_with	0.886
GPX5	GPX8	interacts_with	0.927
GPX5	GSR	interacts_with	0.998
GPX5	GPX7	interacts_with	0.923
GPX5	GPX3	interacts_with	0.902
GPX5	XDH	interacts_with	0.884
GPX8	GSR	interacts_with	0.997
GPX8	GPX7	interacts_with	0.917
GPX8	GPX3	interacts_with	0.929
GPX8	XDH	interacts_with	0.884
SSU72	PPP1CC	interacts_with	0.888
GSR	GPX7	interacts_with	0.997
GSR	GPX3	interacts_with	0.996
GSR	XDH	interacts_with	0.733
HSPA8	PLIN2	interacts_with	0.969
HSPA8	RANBP2	interacts_with	0.755
HSPA8	PABPC1	interacts_with	0.984
HSPA8	YBX1	interacts_with	0.713
HSPA8	DHX9	interacts_with	0.703
HSPA8	NCL	interacts_with	0.7
GPX7	GPX3	interacts_with	0.927
GPX7	XDH	interacts_with	0.883
GPX3	XDH	interacts_with	0.881
VWF	FLNA	interacts_with	0.802
PLIN2	XDH	interacts_with	0.904
MFGE8	LTF	interacts_with	0.826
UTP6	ESF1	interacts_with	0.995
UTP6	BYSL	interacts_with	0.999
UTP6	NGDN	interacts_with	0.999
UTP6	KRR1	interacts_with	0.999
UTP6	DHX15	interacts_with	0.833
UTP6	PDCD11	interacts_with	0.994
UTP6	DDX10	interacts_with	0.736
UTP6	NOP14	interacts_with	0.997
UTP6	UTP18	interacts_with	0.999
UTP6	WDR3	interacts_with	0.999
UTP6	UTP25	interacts_with	0.927
UTP6	RPS6	interacts_with	0.987
UTP6	EIF4A3	interacts_with	0.744
ESF1	BYSL	interacts_with	0.93
ESF1	NGDN	interacts_with	0.921
ESF1	KRR1	interacts_with	0.957
ESF1	DHX15	interacts_with	0.876
ESF1	PDCD11	interacts_with	0.946
ESF1	DDX49	interacts_with	0.811
ESF1	DDX10	interacts_with	0.996
ESF1	NOP14	interacts_with	0.918
ESF1	UTP18	interacts_with	0.994
ESF1	WDR3	interacts_with	0.877
ESF1	UTP25	interacts_with	0.826
BYSL	NGDN	interacts_with	0.998
BYSL	KRR1	interacts_with	0.999
BYSL	DHX15	interacts_with	0.969
BYSL	PDCD11	interacts_with	0.998
BYSL	DDX49	interacts_with	0.975
BYSL	DDX10	interacts_with	0.971
BYSL	NOP14	interacts_with	0.999
BYSL	UTP18	interacts_with	0.999
BYSL	WDR3	interacts_with	0.999
BYSL	UTP25	interacts_with	0.895
BYSL	RPS6	interacts_with	0.999
NGDN	KRR1	interacts_with	0.999
NGDN	DHX15	interacts_with	0.734
NGDN	PDCD11	interacts_with	0.988
NGDN	DDX49	interacts_with	0.847
NGDN	DDX10	interacts_with	0.902
NGDN	NOP14	interacts_with	0.994
NGDN	UTP18	interacts_with	0.999
NGDN	WDR3	interacts_with	0.997
NGDN	UTP25	interacts_with	0.991
NGDN	RPS6	interacts_with	0.991
NGDN	EIF4A3	interacts_with	0.985
KRR1	DHX15	interacts_with	0.744
KRR1	PDCD11	interacts_with	0.999
KRR1	DDX49	interacts_with	0.917
KRR1	DDX10	interacts_with	0.827
KRR1	NOP14	interacts_with	0.999
KRR1	UTP18	interacts_with	0.999
KRR1	WDR3	interacts_with	0.999
KRR1	UTP25	interacts_with	0.905
KRR1	RPS6	interacts_with	0.997
DHX15	PDCD11	interacts_with	0.941
DHX15	DDX49	interacts_with	0.856
DHX15	DDX10	interacts_with	0.809
DHX15	NOP14	interacts_with	0.785
DHX15	UTP18	interacts_with	0.849
DHX15	WDR3	interacts_with	0.933
DHX15	UTP25	interacts_with	0.781
DHX15	YBX1	interacts_with	0.776
DHX15	ELAVL1	interacts_with	0.776
DHX15	DHX9	interacts_with	0.715
DHX15	EIF4A3	interacts_with	0.929
PDCD11	DDX49	interacts_with	0.944
PDCD11	DDX10	interacts_with	0.973
PDCD11	NOP14	interacts_with	0.999
PDCD11	UTP18	interacts_with	0.993
PDCD11	WDR3	interacts_with	0.997
PDCD11	UTP25	interacts_with	0.973
PDCD11	RPS6	interacts_with	0.982
DDX49	NOP14	interacts_with	0.921
DDX49	UTP18	interacts_with	0.898
DDX49	WDR3	interacts_with	0.732
DDX49	UTP25	interacts_with	0.961
DDX49	RPS6	interacts_with	0.848
DDX10	NOP14	interacts_with	0.952
DDX10	UTP18	interacts_with	0.976
DDX10	WDR3	interacts_with	0.791
DDX10	EIF4A3	interacts_with	0.704
NOP14	UTP18	interacts_with	0.997
NOP14	WDR3	interacts_with	0.996
NOP14	UTP25	interacts_with	0.984
NOP14	RPS6	interacts_with	0.976
NOP14	EIF4A3	interacts_with	0.846
UTP18	WDR3	interacts_with	0.999
UTP18	UTP25	interacts_with	0.929
UTP18	RPS6	interacts_with	0.99
WDR3	UTP25	interacts_with	0.896
WDR3	RPS6	interacts_with	0.987
UTP25	RPS6	interacts_with	0.84
ASCL2	LGR5	interacts_with	0.781
LGR5	CHGA	interacts_with	0.733
CEACAM8	MMP8	interacts_with	0.893
CEACAM8	LTF	interacts_with	0.882
CEACAM8	DEFA4	interacts_with	0.999
MMP8	LTF	interacts_with	0.83
MMP8	DEFA4	interacts_with	0.876
MMP8	LCN2	interacts_with	0.794
LTF	DEFA4	interacts_with	0.731
LTF	LCN2	interacts_with	0.996
LTF	NCL	interacts_with	0.836
CDH17	IQGAP1	interacts_with	0.776
DEFA4	LCN2	interacts_with	0.77
KPNA2	XPO1	interacts_with	0.832
KPNA2	NUP50	interacts_with	0.921
KPNA2	RANBP2	interacts_with	0.809
KPNA2	KPNA1	interacts_with	0.7
KPNA2	TNPO1	interacts_with	0.779
KPNA2	IPO5	interacts_with	0.749
KPNA2	RAN	interacts_with	0.944
KPNA2	RANGAP1	interacts_with	0.706
KPNA2	KPNB1	interacts_with	0.999
KPNA2	KPNA4	interacts_with	0.852
KPNA2	KPNA3	interacts_with	0.815
KPNA2	XPO5	interacts_with	0.708
XPO1	XPOT	interacts_with	0.953
XPO1	XPO4	interacts_with	0.904
XPO1	NUP50	interacts_with	0.785
XPO1	RANBP2	interacts_with	0.993
XPO1	KPNA1	interacts_with	0.712
XPO1	TNPO1	interacts_with	0.868
XPO1	IPO5	interacts_with	0.86
XPO1	RAN	interacts_with	0.999
XPO1	RANGAP1	interacts_with	0.979
XPO1	KPNB1	interacts_with	0.902
XPO1	KPNA4	interacts_with	0.731
XPO1	XPO5	interacts_with	0.752
XPO1	ELAVL1	interacts_with	0.925
XPO1	DHX9	interacts_with	0.791
XPOT	XPO4	interacts_with	0.976
XPOT	RANBP2	interacts_with	0.808
XPOT	RAN	interacts_with	0.999
XPOT	RANGAP1	interacts_with	0.878
XPOT	XPO5	interacts_with	0.832
XPO4	RAN	interacts_with	0.727
XPO4	RANGAP1	interacts_with	0.836
XPO4	XPO5	interacts_with	0.712
NUP50	RANBP2	interacts_with	0.956
NUP50	KPNA1	interacts_with	0.992
NUP50	RAN	interacts_with	0.934
NUP50	RANGAP1	interacts_with	0.808
NUP50	KPNB1	interacts_with	0.939
NUP50	KPNA4	interacts_with	0.9
RANBP2	KPNA1	interacts_with	0.831
RANBP2	TNPO1	interacts_with	0.82
RANBP2	RAN	interacts_with	0.999
RANBP2	RANGAP1	interacts_with	0.999
RANBP2	KPNB1	interacts_with	0.993
RANBP2	KPNA4	interacts_with	0.809
RANBP2	KPNA3	interacts_with	0.818
RANBP2	XPO5	interacts_with	0.846
KPNA1	IPO5	interacts_with	0.829
KPNA1	RAN	interacts_with	0.887
KPNA1	KPNB1	interacts_with	0.999
KPNA1	KPNA4	interacts_with	0.963
KPNA1	KPNA3	interacts_with	0.946
KPNA1	XPO5	interacts_with	0.728
TNPO1	IPO5	interacts_with	0.821
TNPO1	RAN	interacts_with	0.995
TNPO1	KPNB1	interacts_with	0.937
TNPO1	KPNA4	interacts_with	0.802
IPO5	RAN	interacts_with	0.981
IPO5	RANGAP1	interacts_with	0.73
IPO5	KPNB1	interacts_with	0.9
IPO5	KPNA3	interacts_with	0.801
RAN	RANGAP1	interacts_with	0.999
RAN	KPNB1	interacts_with	0.999
RAN	KPNA4	interacts_with	0.927
RAN	KPNA3	interacts_with	0.854
RAN	XPO5	interacts_with	0.999
RAN	DICER1	interacts_with	0.713
RANGAP1	KPNB1	interacts_with	0.908
RANGAP1	KPNA4	interacts_with	0.746
RANGAP1	XPO5	interacts_with	0.881
KPNB1	KPNA4	interacts_with	0.995
KPNB1	KPNA3	interacts_with	0.99
KPNB1	XPO5	interacts_with	0.768
KPNB1	IQGAP1	interacts_with	0.842
KPNA4	KPNA3	interacts_with	0.982
KPNA4	XPO5	interacts_with	0.712
KPNA3	XPO5	interacts_with	0.707
XPO5	DHX9	interacts_with	0.931
XPO5	DICER1	interacts_with	0.995
FLNA	IQGAP1	interacts_with	0.952
ARFGEF1	NCL	interacts_with	0.807
PABPC1	RPS6	interacts_with	0.872
PABPC1	YBX1	interacts_with	0.907
PABPC1	ELAVL1	interacts_with	0.889
PABPC1	DHX9	interacts_with	0.708
PABPC1	EIF4A3	interacts_with	0.964
PABPC1	FMR1	interacts_with	0.751
RPS6	YBX1	interacts_with	0.833
RPS6	NCL	interacts_with	0.841
RPS6	EIF4A3	interacts_with	0.805
YBX1	ELAVL1	interacts_with	0.887
YBX1	DHX9	interacts_with	0.994
YBX1	NCL	interacts_with	0.937
YBX1	EIF4A3	interacts_with	0.785
YBX1	FMR1	interacts_with	0.84
ELAVL1	DHX9	interacts_with	0.92
ELAVL1	NCL	interacts_with	0.742
ELAVL1	EIF4A3	interacts_with	0.781
ELAVL1	FMR1	interacts_with	0.834
DHX9	NCL	interacts_with	0.786
DHX9	EIF4A3	interacts_with	0.744
DHX9	DICER1	interacts_with	0.987
NCL	FMR1	interacts_with	0.744
EIF4A3	FMR1	interacts_with	0.843
DICER1	FMR1	interacts_with	0.991
